order_id,order_date,customer_id,customer_age,customer_prefecture,book_title,book_category,unit_price,quantity,total_amount,payment_method,shipping_fee,discount_amount,final_amount
ORD00004493,2024-04-27,CUST003915,35,東京都,"クラウド技術",技術書,5064,4,20256,Amazon Pay,0,0,20256
ORD00004494,2024-05-05,CUST004902,55,静岡県,"月刊誌B",雑誌,1001,3,3003,Amazon Pay,0,0,3003
ORD00004495,2023-08-20,CUST004321,60,埼玉県,"健康管理法",実用書,1513,3,4539,Amazon Pay,0,0,4539
ORD00004496,2023-09-04,CUST004700,18,千葉県,"世界名作劇場",児童書,1127,4,4508,銀行振込,0,0,4508
ORD00004497,2023-06-07,CUST003795,65,神奈川県,"IT情報誌",雑誌,596,2,1192,コンビニ決済,500,0,1692
ORD00004498,2024-02-03,CUST002170,19,静岡県,"7つの習慣",ビジネス,2730,1,2730,Amazon Pay,0,0,2730
ORD00004499,2024-01-07,CUST000376,19,福岡県,"ファッション誌",雑誌,1176,5,5880,Amazon Pay,0,0,5880
ORD00004500,2023-11-29,CUST003605,50,兵庫県,"クラウド技術",技術書,4454,5,22270,クレジットカード,0,644,21626
ORD00004501,2023-01-22,CUST000910,45,静岡県,"村上春樹作品集",小説,1791,3,5373,Amazon Pay,0,538,4835
ORD00004502,2023-08-20,CUST003064,30,福岡県,"東野圭吾ミステリー",小説,1130,5,5650,Amazon Pay,0,0,5650
ORD00004503,2023-09-16,CUST002024,18,兵庫県,"東野圭吾ミステリー",小説,1696,4,6784,クレジットカード,0,0,6784
ORD00004504,2024-12-19,CUST000679,25,東京都,"夏目漱石全集",小説,1062,3,3186,コンビニ決済,0,0,3186
ORD00004505,2024-06-14,CUST002106,19,北海道,"データベース設計",技術書,2838,5,14190,銀行振込,0,0,14190
ORD00004506,2024-03-22,CUST004649,50,大阪府,"7つの習慣",ビジネス,2667,3,8001,クレジットカード,0,837,7164
ORD00004507,2024-10-14,CUST001698,45,埼玉県,"投資入門",実用書,1012,1,1012,Amazon Pay,500,0,1512
ORD00004508,2024-08-30,CUST000368,45,埼玉県,"現代文読解",学習参考書,2650,2,5300,銀行振込,0,0,5300
ORD00004509,2024-03-31,CUST004898,25,兵庫県,"健康管理法",実用書,1725,5,8625,PayPay,0,0,8625
ORD00004510,2023-07-13,CUST001845,35,東京都,"高校数学",学習参考書,3397,5,16985,クレジットカード,0,0,16985
ORD00004511,2024-06-18,CUST003010,19,兵庫県,"7つの習慣",ビジネス,2921,3,8763,PayPay,0,0,8763
ORD00004512,2023-10-20,CUST003139,25,福岡県,"ドラッカー経営学",ビジネス,2492,1,2492,楽天ペイ,0,807,1685
ORD00004513,2023-02-06,CUST001116,45,大阪府,"AI・機械学習",技術書,5030,2,10060,コンビニ決済,0,104,9956
ORD00004514,2024-12-14,CUST003369,25,福岡県,"Python実践ガイド",技術書,2869,3,8607,Amazon Pay,0,0,8607
ORD00004515,2023-02-15,CUST000527,40,兵庫県,"成功への道筋",ビジネス,2542,4,10168,Amazon Pay,0,0,10168
ORD00004516,2023-06-07,CUST000249,20,福岡県,"リーン・スタートアップ",ビジネス,1577,3,4731,銀行振込,0,471,4260
ORD00004517,2023-11-02,CUST000045,50,兵庫県,"東野圭吾ミステリー",小説,1156,3,3468,コンビニ決済,0,919,2549
ORD00004518,2024-06-05,CUST001469,50,東京都,"物理基礎",学習参考書,3599,4,14396,楽天ペイ,0,846,13550
ORD00004519,2024-10-14,CUST000771,20,埼玉県,"学習漫画",児童書,1596,1,1596,クレジットカード,500,0,2096
ORD00004520,2023-12-24,CUST003649,55,兵庫県,"冒険小説",児童書,1287,1,1287,コンビニ決済,500,0,1787
ORD00004521,2023-11-20,CUST003471,40,千葉県,"世界名作劇場",児童書,832,1,832,コンビニ決済,500,0,1332
ORD00004522,2023-12-17,CUST003563,35,大阪府,"月刊誌B",雑誌,1018,1,1018,銀行振込,500,0,1518
ORD00004523,2024-09-29,CUST004166,40,兵庫県,"世界史",学習参考書,1822,1,1822,PayPay,500,642,1680
ORD00004524,2023-11-01,CUST001929,30,東京都,"学習漫画",児童書,1178,4,4712,クレジットカード,0,527,4185
ORD00004525,2024-04-09,CUST000049,19,兵庫県,"世界名作劇場",児童書,1386,1,1386,楽天ペイ,500,966,920
ORD00004526,2023-02-26,CUST000231,60,神奈川県,"健康管理法",実用書,1372,1,1372,クレジットカード,500,439,1433
ORD00004527,2023-02-28,CUST004624,55,千葉県,"英語文法",学習参考書,2498,5,12490,銀行振込,0,0,12490
ORD00004528,2024-08-28,CUST000344,55,福岡県,"料理レシピ集",実用書,1831,1,1831,PayPay,500,0,2331
ORD00004529,2024-03-04,CUST001414,65,東京都,"進撃の巨人",漫画,648,5,3240,楽天ペイ,0,944,2296
ORD00004530,2023-07-15,CUST004117,40,神奈川県,"世界史",学習参考書,3975,5,19875,PayPay,0,0,19875
ORD00004531,2024-09-28,CUST002784,55,兵庫県,"世界史",学習参考書,2803,3,8409,コンビニ決済,0,329,8080
ORD00004532,2024-09-22,CUST000157,55,東京都,"成功への道筋",ビジネス,1465,5,7325,PayPay,0,0,7325
ORD00004533,2023-05-18,CUST004871,20,東京都,"鬼滅の刃",漫画,650,3,1950,クレジットカード,500,0,2450
ORD00004534,2023-01-04,CUST004904,55,福岡県,"料理レシピ集",実用書,1650,3,4950,クレジットカード,0,887,4063
ORD00004535,2024-11-04,CUST000301,40,埼玉県,"絵本シリーズ",児童書,1122,1,1122,クレジットカード,500,0,1622
ORD00004536,2024-05-12,CUST001503,60,東京都,"料理レシピ集",実用書,1401,1,1401,銀行振込,500,319,1582
ORD00004537,2024-07-05,CUST003017,45,北海道,"ドラゴンボール",漫画,675,2,1350,銀行振込,500,0,1850
ORD00004538,2023-07-18,CUST000503,35,千葉県,"世界名作劇場",児童書,747,4,2988,PayPay,0,671,2317
ORD00004539,2024-05-07,CUST003236,40,大阪府,"ファッション誌",雑誌,1188,5,5940,Amazon Pay,0,0,5940
ORD00004540,2023-07-29,CUST000464,60,兵庫県,"冒険小説",児童書,1117,3,3351,コンビニ決済,0,0,3351
ORD00004541,2024-03-04,CUST004547,50,福岡県,"ビジネス週刊",雑誌,815,4,3260,楽天ペイ,0,0,3260
ORD00004542,2024-03-24,CUST000819,40,愛知県,"データベース設計",技術書,3995,4,15980,楽天ペイ,0,0,15980
ORD00004543,2023-05-28,CUST001956,19,福岡県,"投資入門",実用書,1555,1,1555,クレジットカード,500,0,2055
ORD00004544,2024-02-03,CUST004612,45,埼玉県,"進撃の巨人",漫画,676,4,2704,コンビニ決済,0,0,2704
ORD00004545,2023-01-11,CUST002617,55,大阪府,"呪術廻戦",漫画,651,5,3255,楽天ペイ,0,0,3255
ORD00004546,2024-09-08,CUST000412,18,北海道,"太宰治名作選",小説,1744,2,3488,銀行振込,0,196,3292
ORD00004547,2023-09-01,CUST001635,30,兵庫県,"リーン・スタートアップ",ビジネス,2167,2,4334,銀行振込,0,0,4334
ORD00004548,2023-01-02,CUST002574,19,北海道,"東野圭吾ミステリー",小説,976,4,3904,クレジットカード,0,706,3198
ORD00004549,2024-12-19,CUST001542,40,静岡県,"芥川龍之介短編集",小説,1518,1,1518,コンビニ決済,500,0,2018
ORD00004550,2024-09-08,CUST003735,40,静岡県,"ドラゴンボール",漫画,658,4,2632,楽天ペイ,0,109,2523
ORD00004551,2024-01-15,CUST000322,18,愛知県,"東野圭吾ミステリー",小説,1465,2,2930,銀行振込,0,911,2019
ORD00004552,2023-10-23,CUST000994,30,北海道,"絵本シリーズ",児童書,1328,5,6640,PayPay,0,0,6640
ORD00004553,2024-06-19,CUST004910,30,愛知県,"太宰治名作選",小説,1486,2,2972,コンビニ決済,0,0,2972
ORD00004554,2024-10-22,CUST001357,45,東京都,"太宰治名作選",小説,1228,3,3684,クレジットカード,0,0,3684
ORD00004555,2024-12-19,CUST001823,20,兵庫県,"月刊誌B",雑誌,1083,4,4332,Amazon Pay,0,0,4332
ORD00004556,2024-11-19,CUST004806,50,埼玉県,"7つの習慣",ビジネス,2343,4,9372,銀行振込,0,197,9175
ORD00004557,2023-01-31,CUST001105,50,兵庫県,"東野圭吾ミステリー",小説,2397,4,9588,コンビニ決済,0,0,9588
ORD00004558,2024-05-11,CUST004964,35,兵庫県,"ビジネス週刊",雑誌,763,1,763,Amazon Pay,500,825,438
ORD00004559,2023-11-02,CUST004130,65,愛知県,"世界名作劇場",児童書,1012,3,3036,クレジットカード,0,692,2344
ORD00004560,2024-11-09,CUST003223,30,東京都,"ガーデニング入門",実用書,2578,2,5156,Amazon Pay,0,0,5156
ORD00004561,2023-11-17,CUST003183,45,北海道,"リーン・スタートアップ",ビジネス,2904,2,5808,Amazon Pay,0,0,5808
ORD00004562,2023-10-08,CUST001599,40,東京都,"ドラゴンボール",漫画,756,3,2268,楽天ペイ,0,240,2028
ORD00004563,2023-07-18,CUST004217,65,千葉県,"デザイン思考",ビジネス,2828,5,14140,銀行振込,0,0,14140
ORD00004564,2024-06-18,CUST003611,50,愛知県,"ワンピース",漫画,555,1,555,クレジットカード,500,0,1055
ORD00004565,2023-02-26,CUST001573,45,兵庫県,"絵本シリーズ",児童書,1517,4,6068,PayPay,0,0,6068
ORD00004566,2024-05-03,CUST002969,20,愛知県,"JavaScript入門",技術書,5847,5,29235,PayPay,0,0,29235
ORD00004567,2024-10-04,CUST000904,20,千葉県,"ドラッカー経営学",ビジネス,3038,2,6076,PayPay,0,0,6076
ORD00004568,2023-09-15,CUST001673,65,大阪府,"料理レシピ集",実用書,2638,2,5276,コンビニ決済,0,0,5276
ORD00004569,2024-01-18,CUST003529,19,福岡県,"AI・機械学習",技術書,5618,5,28090,クレジットカード,0,0,28090
ORD00004570,2024-09-17,CUST002741,30,大阪府,"Python実践ガイド",技術書,2536,4,10144,Amazon Pay,0,0,10144
ORD00004571,2023-08-23,CUST001953,35,北海道,"冒険小説",児童書,1540,1,1540,PayPay,500,0,2040
ORD00004572,2023-09-24,CUST000044,65,千葉県,"JavaScript入門",技術書,5511,3,16533,コンビニ決済,0,0,16533
ORD00004573,2024-11-14,CUST000624,40,北海道,"村上春樹作品集",小説,937,4,3748,PayPay,0,755,2993
ORD00004574,2023-04-18,CUST002063,45,愛知県,"IT情報誌",雑誌,941,4,3764,コンビニ決済,0,243,3521
ORD00004575,2024-03-06,CUST003659,18,大阪府,"週刊誌A",雑誌,974,4,3896,コンビニ決済,0,0,3896
ORD00004576,2024-09-22,CUST003381,60,千葉県,"英語文法",学習参考書,3698,5,18490,楽天ペイ,0,0,18490
ORD00004577,2023-10-16,CUST002676,40,神奈川県,"現代文読解",学習参考書,3079,5,15395,PayPay,0,352,15043
ORD00004578,2023-09-24,CUST000194,65,福岡県,"絵本シリーズ",児童書,1060,3,3180,コンビニ決済,0,144,3036
ORD00004579,2023-08-10,CUST003308,60,兵庫県,"JavaScript入門",技術書,4563,3,13689,PayPay,0,313,13376
ORD00004580,2024-05-16,CUST003980,30,北海道,"物理基礎",学習参考書,1878,3,5634,コンビニ決済,0,705,4929
ORD00004581,2023-01-12,CUST003713,25,千葉県,"世界名作劇場",児童書,1228,5,6140,コンビニ決済,0,0,6140
ORD00004582,2024-02-03,CUST002326,18,東京都,"AI・機械学習",技術書,5056,1,5056,コンビニ決済,0,0,5056
ORD00004583,2024-05-25,CUST001042,25,大阪府,"現代文読解",学習参考書,2023,5,10115,Amazon Pay,0,0,10115
ORD00004584,2024-06-11,CUST003500,30,埼玉県,"デザイン思考",ビジネス,2795,1,2795,PayPay,0,0,2795
ORD00004585,2024-06-13,CUST002641,65,千葉県,"世界史",学習参考書,2614,3,7842,PayPay,0,0,7842
ORD00004586,2023-10-12,CUST001742,19,千葉県,"現代文読解",学習参考書,3439,5,17195,クレジットカード,0,0,17195
ORD00004587,2024-04-01,CUST002281,55,静岡県,"クラウド技術",技術書,5741,4,22964,銀行振込,0,0,22964
ORD00004588,2023-01-14,CUST000001,20,神奈川県,"ファッション誌",雑誌,739,2,1478,銀行振込,500,0,1978
ORD00004589,2024-06-08,CUST002471,45,福岡県,"世界名作劇場",児童書,762,1,762,クレジットカード,500,0,1262
ORD00004590,2024-05-04,CUST002332,55,千葉県,"芥川龍之介短編集",小説,2015,3,6045,楽天ペイ,0,0,6045
ORD00004591,2023-02-03,CUST003702,18,福岡県,"料理レシピ集",実用書,1795,1,1795,銀行振込,500,0,2295
ORD00004592,2023-01-29,CUST000957,20,東京都,"料理レシピ集",実用書,2353,5,11765,コンビニ決済,0,0,11765
ORD00004593,2023-12-21,CUST003925,45,兵庫県,"物理基礎",学習参考書,2778,1,2778,楽天ペイ,0,0,2778
ORD00004594,2023-06-02,CUST000591,18,北海道,"デザイン思考",ビジネス,2403,4,9612,クレジットカード,0,0,9612
ORD00004595,2024-07-07,CUST004057,20,東京都,"月刊誌B",雑誌,597,3,1791,Amazon Pay,500,0,2291
ORD00004596,2023-02-24,CUST002680,40,神奈川県,"JavaScript入門",技術書,4951,4,19804,クレジットカード,0,196,19608
ORD00004597,2023-02-08,CUST002945,50,福岡県,"東野圭吾ミステリー",小説,2438,5,12190,Amazon Pay,0,0,12190
ORD00004598,2023-07-08,CUST001553,25,愛知県,"太宰治名作選",小説,1522,2,3044,Amazon Pay,0,0,3044
ORD00004599,2024-09-03,CUST000469,25,愛知県,"現代文読解",学習参考書,3549,1,3549,コンビニ決済,0,430,3119
ORD00004600,2023-12-15,CUST000117,65,福岡県,"科学図鑑",児童書,1329,1,1329,PayPay,500,0,1829
ORD00004601,2024-09-05,CUST002543,30,静岡県,"成功への道筋",ビジネス,3265,5,16325,クレジットカード,0,808,15517
ORD00004602,2024-12-26,CUST001338,45,北海道,"ファッション誌",雑誌,1086,2,2172,Amazon Pay,0,0,2172
ORD00004603,2024-11-16,CUST000144,60,神奈川県,"ドラッカー経営学",ビジネス,1879,3,5637,Amazon Pay,0,0,5637
ORD00004604,2024-01-10,CUST002539,40,北海道,"世界史",学習参考書,1912,1,1912,銀行振込,500,0,2412
ORD00004605,2023-05-09,CUST003888,18,北海道,"呪術廻戦",漫画,573,5,2865,コンビニ決済,0,453,2412
ORD00004606,2024-12-23,CUST003493,25,千葉県,"村上春樹作品集",小説,901,1,901,PayPay,500,0,1401
ORD00004607,2024-03-14,CUST001521,65,静岡県,"投資入門",実用書,2707,2,5414,銀行振込,0,0,5414
ORD00004608,2023-06-18,CUST003572,65,福岡県,"ドラゴンボール",漫画,516,4,2064,楽天ペイ,0,0,2064
ORD00004609,2023-09-16,CUST000438,30,静岡県,"月刊誌B",雑誌,732,4,2928,銀行振込,0,0,2928
ORD00004610,2024-03-09,CUST001430,65,愛知県,"データベース設計",技術書,2891,4,11564,クレジットカード,0,839,10725
ORD00004611,2023-08-14,CUST003030,20,千葉県,"ワンピース",漫画,559,5,2795,Amazon Pay,0,0,2795
ORD00004612,2024-03-20,CUST003149,18,北海道,"健康管理法",実用書,1806,5,9030,クレジットカード,0,0,9030
ORD00004613,2024-07-08,CUST002634,45,埼玉県,"投資入門",実用書,1886,5,9430,銀行振込,0,0,9430
ORD00004614,2024-10-04,CUST000987,60,千葉県,"東野圭吾ミステリー",小説,850,4,3400,PayPay,0,500,2900
ORD00004615,2024-01-10,CUST000506,45,静岡県,"JavaScript入門",技術書,2992,2,5984,銀行振込,0,0,5984
ORD00004616,2024-06-29,CUST002469,19,福岡県,"英語文法",学習参考書,1630,2,3260,楽天ペイ,0,744,2516
ORD00004617,2023-10-13,CUST004675,40,福岡県,"東野圭吾ミステリー",小説,1937,3,5811,PayPay,0,0,5811
ORD00004618,2023-11-09,CUST000042,20,福岡県,"リーン・スタートアップ",ビジネス,1340,2,2680,クレジットカード,0,0,2680
ORD00004619,2023-03-02,CUST004306,35,静岡県,"リーン・スタートアップ",ビジネス,1771,5,8855,銀行振込,0,838,8017
ORD00004620,2024-05-27,CUST002382,30,千葉県,"進撃の巨人",漫画,584,5,2920,楽天ペイ,0,0,2920
ORD00004621,2023-10-31,CUST002703,18,静岡県,"月刊誌B",雑誌,433,1,433,Amazon Pay,500,368,565
ORD00004622,2023-10-22,CUST001084,50,福岡県,"進撃の巨人",漫画,773,5,3865,Amazon Pay,0,0,3865
ORD00004623,2024-11-21,CUST000429,55,千葉県,"JavaScript入門",技術書,3893,4,15572,Amazon Pay,0,0,15572
ORD00004624,2024-03-24,CUST004412,18,千葉県,"東野圭吾ミステリー",小説,1140,2,2280,楽天ペイ,0,0,2280
ORD00004625,2024-07-01,CUST004325,65,愛知県,"ガーデニング入門",実用書,1534,1,1534,Amazon Pay,500,0,2034
ORD00004626,2024-12-28,CUST000503,65,静岡県,"学習漫画",児童書,1154,2,2308,PayPay,0,0,2308
ORD00004627,2024-01-03,CUST000803,55,愛知県,"物理基礎",学習参考書,1783,1,1783,クレジットカード,500,0,2283
ORD00004628,2023-07-14,CUST001875,18,大阪府,"AI・機械学習",技術書,5498,4,21992,Amazon Pay,0,973,21019
ORD00004629,2024-07-12,CUST003540,35,静岡県,"ドラゴンボール",漫画,531,4,2124,コンビニ決済,0,0,2124
ORD00004630,2024-08-07,CUST001663,55,兵庫県,"高校数学",学習参考書,3883,3,11649,コンビニ決済,0,169,11480
ORD00004631,2023-04-15,CUST002570,19,大阪府,"東野圭吾ミステリー",小説,1893,3,5679,楽天ペイ,0,0,5679
ORD00004632,2023-11-15,CUST001588,55,埼玉県,"科学図鑑",児童書,1161,2,2322,コンビニ決済,0,0,2322
ORD00004633,2023-08-27,CUST004748,50,千葉県,"夏目漱石全集",小説,1770,2,3540,楽天ペイ,0,388,3152
ORD00004634,2024-12-30,CUST002456,60,神奈川県,"太宰治名作選",小説,1878,2,3756,銀行振込,0,0,3756
ORD00004635,2023-10-12,CUST004589,18,大阪府,"IT情報誌",雑誌,592,5,2960,コンビニ決済,0,0,2960
ORD00004636,2023-11-27,CUST004022,25,福岡県,"7つの習慣",ビジネス,1741,5,8705,コンビニ決済,0,0,8705
ORD00004637,2023-12-19,CUST003696,40,兵庫県,"高校数学",学習参考書,1749,3,5247,クレジットカード,0,0,5247
ORD00004638,2024-12-22,CUST002832,60,埼玉県,"世界史",学習参考書,3042,5,15210,Amazon Pay,0,0,15210
ORD00004639,2024-12-03,CUST002288,55,東京都,"英語文法",学習参考書,3944,4,15776,クレジットカード,0,0,15776
ORD00004640,2023-10-02,CUST001847,18,福岡県,"鬼滅の刃",漫画,679,4,2716,Amazon Pay,0,225,2491
ORD00004641,2024-03-03,CUST004796,35,北海道,"デザイン思考",ビジネス,2456,5,12280,コンビニ決済,0,204,12076
ORD00004642,2023-10-28,CUST000650,50,大阪府,"芥川龍之介短編集",小説,2373,3,7119,楽天ペイ,0,0,7119
ORD00004643,2023-02-04,CUST000481,60,千葉県,"ドラッカー経営学",ビジネス,2104,4,8416,楽天ペイ,0,0,8416
ORD00004644,2023-08-04,CUST002689,18,神奈川県,"太宰治名作選",小説,1584,2,3168,PayPay,0,0,3168
ORD00004645,2023-05-20,CUST003458,30,福岡県,"ワンピース",漫画,549,4,2196,Amazon Pay,0,0,2196
ORD00004646,2023-04-07,CUST000456,18,東京都,"高校数学",学習参考書,2860,1,2860,クレジットカード,0,0,2860
ORD00004647,2024-04-03,CUST002476,18,福岡県,"AI・機械学習",技術書,3839,4,15356,クレジットカード,0,0,15356
ORD00004648,2023-12-30,CUST002657,45,東京都,"科学図鑑",児童書,1476,5,7380,PayPay,0,0,7380
ORD00004649,2023-03-01,CUST001124,45,静岡県,"Python実践ガイド",技術書,5433,4,21732,Amazon Pay,0,0,21732
ORD00004650,2024-01-20,CUST001084,19,大阪府,"ビジネス週刊",雑誌,845,3,2535,クレジットカード,0,0,2535
ORD00004651,2024-11-02,CUST004642,20,埼玉県,"ビジネス週刊",雑誌,1139,4,4556,コンビニ決済,0,365,4191
ORD00004652,2023-12-04,CUST000748,25,静岡県,"ワンピース",漫画,636,3,1908,Amazon Pay,500,0,2408
ORD00004653,2023-11-14,CUST004533,19,静岡県,"太宰治名作選",小説,1052,1,1052,コンビニ決済,500,947,605
ORD00004654,2023-04-29,CUST004372,35,神奈川県,"AI・機械学習",技術書,5261,4,21044,楽天ペイ,0,0,21044
ORD00004655,2024-11-21,CUST001165,65,千葉県,"JavaScript入門",技術書,4392,5,21960,クレジットカード,0,0,21960
ORD00004656,2024-01-29,CUST000890,50,千葉県,"学習漫画",児童書,1009,4,4036,Amazon Pay,0,0,4036
ORD00004657,2024-06-09,CUST001789,45,大阪府,"JavaScript入門",技術書,3537,2,7074,銀行振込,0,464,6610
ORD00004658,2023-07-05,CUST000401,45,愛知県,"物理基礎",学習参考書,2135,5,10675,銀行振込,0,0,10675
ORD00004659,2023-09-10,CUST004360,20,北海道,"世界史",学習参考書,2163,3,6489,コンビニ決済,0,0,6489
ORD00004660,2023-01-04,CUST003510,50,埼玉県,"冒険小説",児童書,939,1,939,PayPay,500,0,1439
ORD00004661,2024-10-21,CUST003998,18,愛知県,"呪術廻戦",漫画,665,1,665,銀行振込,500,0,1165
ORD00004662,2024-02-08,CUST002171,65,埼玉県,"高校数学",学習参考書,1501,1,1501,クレジットカード,500,0,2001
ORD00004663,2024-06-15,CUST002492,30,大阪府,"物理基礎",学習参考書,2251,1,2251,楽天ペイ,0,0,2251
ORD00004664,2024-07-27,CUST004476,30,千葉県,"クラウド技術",技術書,4309,2,8618,楽天ペイ,0,0,8618
ORD00004665,2023-01-16,CUST000156,18,北海道,"月刊誌B",雑誌,860,3,2580,銀行振込,0,816,1764
ORD00004666,2024-01-16,CUST002369,30,大阪府,"IT情報誌",雑誌,756,2,1512,クレジットカード,500,0,2012
ORD00004667,2024-06-24,CUST001718,35,大阪府,"ビジネス週刊",雑誌,757,3,2271,PayPay,0,0,2271
ORD00004668,2023-12-07,CUST002971,30,静岡県,"健康管理法",実用書,2695,3,8085,コンビニ決済,0,0,8085
ORD00004669,2024-08-30,CUST001912,19,兵庫県,"7つの習慣",ビジネス,3026,4,12104,クレジットカード,0,209,11895
ORD00004670,2023-05-17,CUST004254,40,福岡県,"物理基礎",学習参考書,3340,1,3340,楽天ペイ,0,0,3340
ORD00004671,2024-07-17,CUST001437,45,北海道,"世界名作劇場",児童書,1510,2,3020,Amazon Pay,0,0,3020
ORD00004672,2023-07-31,CUST003150,18,神奈川県,"現代文読解",学習参考書,2380,2,4760,コンビニ決済,0,312,4448
ORD00004673,2023-02-18,CUST002455,25,東京都,"ワンピース",漫画,739,3,2217,楽天ペイ,0,0,2217
ORD00004674,2023-07-29,CUST003198,60,兵庫県,"デザイン思考",ビジネス,1442,2,2884,楽天ペイ,0,0,2884
ORD00004675,2024-04-14,CUST001575,40,福岡県,"料理レシピ集",実用書,2248,3,6744,クレジットカード,0,504,6240
ORD00004676,2023-01-12,CUST003421,45,福岡県,"健康管理法",実用書,2384,1,2384,Amazon Pay,0,724,1660
ORD00004677,2024-02-17,CUST002126,19,愛知県,"Python実践ガイド",技術書,4319,3,12957,クレジットカード,0,328,12629
ORD00004678,2024-12-28,CUST004511,18,東京都,"高校数学",学習参考書,2595,4,10380,銀行振込,0,542,9838
ORD00004679,2024-07-10,CUST000665,20,静岡県,"芥川龍之介短編集",小説,2351,5,11755,銀行振込,0,0,11755
ORD00004680,2023-10-15,CUST002870,45,愛知県,"ビジネス週刊",雑誌,1104,1,1104,コンビニ決済,500,0,1604
ORD00004681,2023-06-29,CUST003094,25,大阪府,"リーン・スタートアップ",ビジネス,2012,5,10060,PayPay,0,186,9874
ORD00004682,2024-09-23,CUST002691,30,愛知県,"ガーデニング入門",実用書,1931,2,3862,クレジットカード,0,0,3862
ORD00004683,2023-12-26,CUST000151,40,愛知県,"ドラゴンボール",漫画,625,4,2500,Amazon Pay,0,0,2500
ORD00004684,2023-06-27,CUST004741,30,静岡県,"世界史",学習参考書,1548,4,6192,楽天ペイ,0,0,6192
ORD00004685,2023-06-06,CUST000858,45,埼玉県,"呪術廻戦",漫画,792,2,1584,Amazon Pay,500,0,2084
ORD00004686,2023-07-18,CUST003827,50,兵庫県,"7つの習慣",ビジネス,3225,3,9675,銀行振込,0,861,8814
ORD00004687,2023-03-31,CUST003851,18,兵庫県,"月刊誌B",雑誌,727,3,2181,銀行振込,0,229,1952
ORD00004688,2023-01-14,CUST001711,20,兵庫県,"投資入門",実用書,1078,2,2156,楽天ペイ,0,0,2156
ORD00004689,2023-07-15,CUST004783,35,埼玉県,"ドラッカー経営学",ビジネス,1897,4,7588,銀行振込,0,0,7588
ORD00004690,2023-06-24,CUST004075,55,東京都,"ドラゴンボール",漫画,787,1,787,コンビニ決済,500,0,1287
ORD00004691,2023-03-24,CUST001862,18,愛知県,"現代文読解",学習参考書,1777,2,3554,Amazon Pay,0,0,3554
ORD00004692,2023-05-27,CUST004893,20,静岡県,"呪術廻戦",漫画,514,5,2570,PayPay,0,140,2430
ORD00004693,2024-04-09,CUST004803,25,神奈川県,"ドラゴンボール",漫画,741,4,2964,銀行振込,0,0,2964
ORD00004694,2024-12-05,CUST000286,20,静岡県,"月刊誌B",雑誌,1140,1,1140,Amazon Pay,500,0,1640
ORD00004695,2024-11-21,CUST003026,65,神奈川県,"太宰治名作選",小説,1191,3,3573,銀行振込,0,0,3573
ORD00004696,2023-03-14,CUST001616,65,東京都,"英語文法",学習参考書,2512,5,12560,楽天ペイ,0,955,11605
ORD00004697,2023-12-06,CUST001589,18,神奈川県,"健康管理法",実用書,2724,5,13620,コンビニ決済,0,885,12735
ORD00004698,2024-06-24,CUST001052,65,愛知県,"冒険小説",児童書,725,2,1450,楽天ペイ,500,362,1588
ORD00004699,2024-08-12,CUST002524,65,大阪府,"英語文法",学習参考書,3616,3,10848,コンビニ決済,0,0,10848
ORD00004700,2024-06-02,CUST000834,45,埼玉県,"月刊誌B",雑誌,916,5,4580,Amazon Pay,0,0,4580
ORD00004701,2023-01-24,CUST003776,60,愛知県,"ドラゴンボール",漫画,707,5,3535,クレジットカード,0,0,3535
ORD00004702,2024-10-27,CUST001184,35,東京都,"ファッション誌",雑誌,394,4,1576,Amazon Pay,500,0,2076
ORD00004703,2023-01-08,CUST001952,30,埼玉県,"現代文読解",学習参考書,1872,4,7488,PayPay,0,0,7488
ORD00004704,2024-12-13,CUST002097,50,北海道,"科学図鑑",児童書,1092,3,3276,PayPay,0,723,2553
ORD00004705,2024-11-15,CUST004230,65,千葉県,"ガーデニング入門",実用書,1402,4,5608,PayPay,0,0,5608
ORD00004706,2024-10-23,CUST003837,55,埼玉県,"村上春樹作品集",小説,1714,3,5142,コンビニ決済,0,449,4693
ORD00004707,2023-01-31,CUST002328,55,兵庫県,"ファッション誌",雑誌,935,3,2805,PayPay,0,0,2805
ORD00004708,2024-12-14,CUST003688,18,福岡県,"科学図鑑",児童書,696,1,696,PayPay,500,0,1196
ORD00004709,2023-10-15,CUST003203,30,神奈川県,"リーン・スタートアップ",ビジネス,1846,1,1846,クレジットカード,500,0,2346
ORD00004710,2024-01-01,CUST000058,19,静岡県,"学習漫画",児童書,845,3,2535,クレジットカード,0,0,2535
ORD00004711,2024-08-23,CUST004959,19,兵庫県,"夏目漱石全集",小説,1973,2,3946,Amazon Pay,0,594,3352
ORD00004712,2024-10-02,CUST001110,50,千葉県,"村上春樹作品集",小説,1391,3,4173,クレジットカード,0,0,4173
ORD00004713,2023-04-11,CUST002005,40,東京都,"英語文法",学習参考書,3827,2,7654,コンビニ決済,0,0,7654
ORD00004714,2023-10-12,CUST003704,20,愛知県,"ドラゴンボール",漫画,577,2,1154,クレジットカード,500,0,1654
ORD00004715,2024-09-12,CUST000143,40,大阪府,"IT情報誌",雑誌,1118,3,3354,銀行振込,0,0,3354
ORD00004716,2023-01-29,CUST003462,25,千葉県,"JavaScript入門",技術書,3354,2,6708,楽天ペイ,0,114,6594
